"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "541019023480467456" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "TappNP" TRUE FALSE 1417823961
"2" "541019014005530626" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "MrTSallee" TRUE FALSE 1417823959
"3" "541018318195281920" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "McHiPride" TRUE FALSE 1417823793
"4" "541018173668327424" "@bobby13mb there is no #Security in @Microsoft @Windows!
If @KEMPtech would be serious about reliablility &amp; security, they'll use @openbsd!" "Netzblockierer" FALSE FALSE 1417823758
"5" "541018038259437568" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "xiangmirong" TRUE FALSE 1417823726
"6" "541017518044106752" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "bghcastle" TRUE FALSE 1417823602
"7" "541017424896589824" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "KIKIvsIT" TRUE FALSE 1417823580
"8" "541017419456995328" "RT @DrJWEvansJr: @LeeCoSchoolsKy excited about partnering with @ruralup to grow our Coding/CS Pathway @Microsoft TEALS @karenlkelly  @KyDep…" "karenlkelly" TRUE FALSE 1417823579
"9" "541017163302055936" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "GabyAnneK" TRUE FALSE 1417823518
"10" "541017154791821312" "@tiburon_usa @trihexx @Halo @Microsoft 5 studios working on 1 game is why it was broken" "ultimaotaku" FALSE FALSE 1417823515
"11" "541017031752294400" "RT @guidedogs: Meet Carmel &amp; Ciaron, Annual Awards, in partnership with @Microsoft, finalists http://t.co/rtRsZpOI0K #LifeChanging http://t…" "peteosborne12" TRUE FALSE 1417823486
"12" "541016944045219841" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "LCucinotta" TRUE FALSE 1417823465
"13" "541016833122660352" "RT @tiburon_usa: .@Halo @Microsoft The people want to know when it will be 100% fixed and why it was broken. Radio silence is killing your …" "jaredrusso" TRUE FALSE 1417823439
"14" "541016644936806400" "Needless to say, I am elated @Microsoft is getting rid of clipart. But beware the copyright rules of downloading... http://t.co/eYQLhAONg6" "BraggMedia" FALSE FALSE 1417823394
"15" "541016575399444482" "@Microsoft almost everything! Calls, texts, sleep, gym, calendar, and Starbucks. Hope to be back on Windows Phone soon for more features!" "KyleARector" FALSE FALSE 1417823377
"16" "541016528095674369" "As many of these Microsoft gadgets are released.  Are they durable as a iMac or Mac Book Pro? @Microsoft @MSFTnews  @msdev" "JayUtai5" FALSE FALSE 1417823366
"17" "541016424555098115" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "iNeekes" TRUE FALSE 1417823341
"18" "541016357957939200" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "HunterAdams32" TRUE FALSE 1417823325
"19" "541016335128735744" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "remixEDucation1" TRUE FALSE 1417823320
"20" "541016258083573760" "RT @tiburon_usa: .@Halo @Microsoft The people want to know when it will be 100% fixed and why it was broken. Radio silence is killing your …" "gyt" TRUE FALSE 1417823302
"21" "541015861121646592" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "Kiki_Lee" TRUE FALSE 1417823207
"22" "541015672445100032" "@xByJW @Microsoft some drop kick low life cunt" "callmepas" FALSE FALSE 1417823162
"23" "541015490882068480" "@austin_blink @Microsoft Ghosts" "Darnell_Nigga" FALSE FALSE 1417823119
"24" "541015437643747328" "RT @Harriett_Lately RT @daaaaamngia Hey. No matter how many comparison commercials yall do you'll never be better than Apple @microsoft @HTC" "mackenzieeerae" FALSE FALSE 1417823106
"25" "541015387035291648" "The lesson of today is @microsoft word is :poop:" "GoAwayStupidAI" FALSE FALSE 1417823094
"26" "541015352885248001" "@callmepas @Microsoft Who did that? " "xByJW" FALSE FALSE 1417823086
"27" "541015265073328128" "When some dog cunt calls @Microsoft to get you kicked offline... Weak cunts" "callmepas" FALSE FALSE 1417823065
"28" "541015114422689792" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "Steadyspirit" TRUE FALSE 1417823029
"29" "541014938958172161" "Has @Microsoft bought @google yet?" "TheNickmaster21" FALSE FALSE 1417822987
"30" "541014768031907840" "RT @EpicGL: Day 3 #EpicGiveaway! You know what to do,Retweet/Follow within 24hrs to win a $10 @Microsoft gift card! @ShawnAbner @Gamer_RTwe…" "AcT_Rego" TRUE FALSE 1417822946
"31" "541014763099418625" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "ChrisMYoung" TRUE FALSE 1417822945
"32" "541014529606295552" "@Halo @Microsoft  utterly ridiculous that matchmaking still doesn't work for most.  Considering returning the entire system" "UserErrorwtf" FALSE FALSE 1417822890
"33" "541014356608425985" "RT @hstnt_waylien: “@Microsoft: The creative mind does some of its best work from #5to9. http://t.co/7RkYIkfaA4” forming mcr" "AMNHMNSB" TRUE FALSE 1417822848
"34" "541014219584700416" "@shannonhorn @Microsoft Interesting." "TommyLap77" FALSE FALSE 1417822816
"35" "541014070170644480" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "blevdog_" TRUE FALSE 1417822780
"36" "541013909646237697" "Can you tell me why my Xbox360 keeps turning its self on @Microsoft" "austin_blink" FALSE FALSE 1417822742
"37" "541013681740718080" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "tumblin_doreen" TRUE FALSE 1417822687
"38" "541013640535502848" "RT @makower: Garden of eatin': @Microsoft’s in-office urban farming experiment @jhenretig @Microsoft_Green
http://t.co/Jwf5RSTMYG http://t.…" "jwabonmucha" TRUE FALSE 1417822678
"39" "541013460445044736" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "PatentMansfield" TRUE FALSE 1417822635
"40" "541013449774342144" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "overallgoodude" TRUE FALSE 1417822632
"41" "541013122585083905" "RT @tiburon_usa: .@Halo @Microsoft The people want to know when it will be 100% fixed and why it was broken. Radio silence is killing your …" "trihexx" TRUE FALSE 1417822554
"42" "541012962324934656" "@Microsoft @jake_magill0 challenge accepted and I will make my #hourofcode separate from work" "MeighanSF" FALSE FALSE 1417822516
"43" "541012905123393539" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "Gregbagby" TRUE FALSE 1417822502
"44" "541012822415904769" "RT @thewhooligan: sooo can @Microsoft Word memorize \"Soulection\" already please? Thnx" "AbJonian" TRUE FALSE 1417822483
"45" "541012722612465664" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "hotchailatte89" TRUE FALSE 1417822459
"46" "541012702676516864" "@Microsoft good photo though but severely wrong message" "tvtorto" FALSE FALSE 1417822454
"47" "541012614336094208" "“The creative mind does some of its best work from #5to9# this is #atrocious! Creativity isn't bound by time. No wonder it's from @Microsoft" "tvtorto" FALSE FALSE 1417822433
