"id" "text" "screenname" "isretweet" "retweeted" "created"
"33" "539561934618902528" "RT @LOMBARDI_GLORIA: .@Microsoft does away with Clip Art and replaces it with @bing Images http://t.co/Ts1hHP3eXK #comms #socbiz #digital h…" "MurfAD" TRUE FALSE 1417476564
"34" "539561545018380289" "RT @jennylayfluffy: Talking to my hero @GeorgeTakei about our @microsoft hack to create technology for Steve @TeamGleason. FUN! http://t.co…" "USBLN" TRUE FALSE 1417476471
"35" "539561461937229824" "! RT @zogblog who can I talk to at @Microsoft to lobby for Word to auto-add accent on @Beyonce? Im tired of typing \"cliche\" first every time" "jaysonrodriguez" FALSE FALSE 1417476451
"36" "539561316927541249" "RT @Microsoft: Oh my! @GeorgeTakei visits Microsoft and takes some of our futuristic technologies for a spin: http://t.co/k6PVlAc2UW" "ScrantonCogido" TRUE FALSE 1417476417
"37" "539561294886895616" "SpamFightersProgram is asking me if @microsoft.com email is spam - odd - #windows #outlook" "sunco" FALSE FALSE 1417476411
"38" "539561033363619841" "Meetings in #yyj, #yvr and #sfo feature almost exclusively Apple products but #yyz and #yow seem to love the @microsoft Surfaces." "danwgunn" FALSE FALSE 1417476349
"39" "539560919618322432" "RT @sejournal: Congrats to @AlphaBrandMedia cofounder and @sejournal co-owner @KevinHenrikson on @microsoft acquisition of @acompli http://…" "johnrampton" TRUE FALSE 1417476322
"40" "539560456613269504" "RT @CityYearDC: #blackfriday not your thing? #givingtuesday is for you! And, @Microsoft will double your donation tomorrow: http://t.co/95o…" "LaurMcCY" TRUE FALSE 1417476212
"41" "539560403681169408" "So who can I talk to at @Microsoft to lobby for Word to auto-add the accent on \"@Beyonce\"? I'm tired of typing \"cliche\" first every time..." "zogblog" FALSE FALSE 1417476199
"42" "539560110495109120" "@Microsoft plz help people keep sending my son reports now  my sons Gt is wales74133 and my original email is whitecheez@rocketmail.com" "IDemontiney" FALSE FALSE 1417476129
"43" "539559667148402689" "RT @sejournal: Congrats to @AlphaBrandMedia cofounder and @sejournal co-owner @KevinHenrikson on @microsoft acquisition of @acompli http://…" "recuweb" TRUE FALSE 1417476023
"44" "539559632914882560" "Is the white Xbox dropping or nuh? @Microsoft" "ShotzBurygoon" FALSE FALSE 1417476015
"45" "539559599599525889" "RT @LOMBARDI_GLORIA: .@Microsoft does away with Clip Art and replaces it with @bing Images http://t.co/Ts1hHP3eXK #comms #socbiz #digital h…" "BrunoGebarski" TRUE FALSE 1417476007
"46" "539559551171706880" "Have you heard of @tred?  I learned of this company today...they are a start up co. selling used cars.  @Microsoft http://t.co/FjITyZyY5G" "REbrokerwa" FALSE FALSE 1417475996
"47" "539559266990829569" "RT @PSFK: Robot security guards cruise @Microsoft campus
http://t.co/2ACo7KKZ15 http://t.co/SaLY7PiaTI" "SLHBENNETT" TRUE FALSE 1417475928
"48" "539559153208139777" "RT @sejournal: Congrats to @AlphaBrandMedia cofounder and @sejournal co-owner @KevinHenrikson on @microsoft acquisition of @acompli http://…" "IlmuINET" TRUE FALSE 1417475901
"49" "539559139131662338" "Check: @MSFTnews This is a great step by: @microsoft #MEC #msrmec Tweet No. = (3832)" "ParthGarg33" FALSE FALSE 1417475897
"50" "539558559227191296" "@Microsoft @MicrosoftStore wanna know what's better than you? apple and all of their products. " "yungsmba" FALSE FALSE 1417475759
"51" "539558512284958720" "RT @BenThePCGuy: \"@Microsoft's giving 100 insanely good music albums away for free, selling box sets for $2\" http://t.co/WI6FNYgQWs #XboxMu…" "HumbertoRomero" TRUE FALSE 1417475748
"52" "539558503568777216" "This is a great step by: @microsoft Learn Microsoft Research. #MEC #msrmec Tweet No. = (3841)" "abhichauhan1994" FALSE FALSE 1417475746
"53" "539558231535022080" "@Microsoft is ripping off an Apple campaign from 2006 - and executing it in the cheapest way possible. #hireaw" "camellia_diem" FALSE FALSE 1417475681
"54" "539558206914052096" "@Microsoft I booked today off work finally get back into halo 2 multiplayer only for it not 2 work all day gut" "gubaderuboc" FALSE FALSE 1417475675
"55" "539558178875518976" "@Microsoft We like MSN and we use MSN too much.You shouldn't remove it.Pressuring us for passing to skype is v" "fojuvucutita" FALSE FALSE 1417475669
"56" "539558174702178304" "@Microsoft Skype is headed to a web browser near you. The new version is available in beta." "hibinyhafip" FALSE FALSE 1417475668
"57" "539558166875217920" "RT @KI_Central: The retail version of #KillerInstinct Season 1 (Combo Breaker) being sold via @Microsoft on @amazon for $14.87! http://t.co…" "DJamesGoddard" TRUE FALSE 1417475666
"58" "539558092552568834" "Every time I see this I think that @Microsoft and @Sony should give 10 XBoxOne and PS4 free to middle class kids http://t.co/JbjDBtoMFu" "_Rokie_" FALSE FALSE 1417475648
"59" "539558029545332736" "IT and MS. This is a great step by: @microsoft #MEC #msrmec Tweet No. = (3825)" "ParthGarg33" FALSE FALSE 1417475633
"60" "539556986350612480" "RT @KeeganVentures: @acompli congrats on your acquisition to @Microsoft. Be brave and stay strong we don't want you to follow @Skype!" "StephenKelly" TRUE FALSE 1417475384
"61" "539556851549876224" "@EssexKIRO7 @RevJJackson @STEMbyTAF @Microsoft @amazon @KIRO7Seattle more divisive than positive" "johnpstringer" FALSE FALSE 1417475352
"62" "539556401786671104" "RT @jennylayfluffy: Talking to my hero @GeorgeTakei about our @microsoft hack to create technology for Steve @TeamGleason. FUN! http://t.co…" "jamestutt" TRUE FALSE 1417475245
"63" "539556335608950785" "RT @EssexKIRO7: .@RevJJackson visits @STEMbyTAF on diversity at @Microsoft and @amazon 5:30p @KIRO7Seattle + http://t.co/yVypvbpivi http://…" "KIRO7Seattle" TRUE FALSE 1417475229
"64" "539556277865574401" "Talking to my hero @GeorgeTakei about our @microsoft hack to create technology for Steve @TeamGleason. FUN! http://t.co/uco1PZWEvk" "jennylayfluffy" FALSE FALSE 1417475215
"65" "539556238955008000" ".@RevJJackson visits @STEMbyTAF on diversity at @Microsoft and @amazon 5:30p @KIRO7Seattle + http://t.co/yVypvbpivi http://t.co/FmKjtBabOB" "EssexKIRO7" FALSE FALSE 1417475206
"66" "539555830904160256" "Calling ALL AA Teen GIRLS in the DMV! SOCIALgrlz Connect on Dec 13th! Sponsored by @microsoft #SGZConnect... http://t.co/YE80y3AKts" "socialgrlz" FALSE FALSE 1417475109
"67" "539555806652665856" "@lumia @nokia @Windows @Microsoft interaction id 1-15742411179. Lumia 925 is not booting up after installing C" "hosotykahyje" FALSE FALSE 1417475103
"68" "539555522232721408" "RT @BradSmi: It was a good game for the @Microsoft @Surface. @packers http://t.co/HQ3nnOT1QS" "DavidCross_MS" TRUE FALSE 1417475035
"69" "539555498174193664" "Microsoft Buys Email App Acompli For $200M, @acompli @Microsoft @TechCrunch #CyberMonday" "SaleOlow" FALSE FALSE 1417475029
"70" "539555283669118976" "RT @BrianSteinhoff: For @TMNTMaster fans and @Microsoft Excel whiz including myself - you will love this! #Cowabunga #SteinhoffGIFs http://…" "TMNT_Demifan" TRUE FALSE 1417474978
"71" "539555202664116224" "RT @acompli: \"FWD: Microsoft Acquires Acompli\" - Acompli CEO @jsoltero talks about @Microsoft acquisition in blog post: https://t.co/pD8wQ1…" "CurveMail" TRUE FALSE 1417474959
"72" "539555046447656961" "RT @sejournal: Congrats to @AlphaBrandMedia cofounder and @sejournal co-owner @KevinHenrikson on @microsoft acquisition of @acompli http://…" "SEOMeetups" TRUE FALSE 1417474922
"73" "539555016067919872" "RT @Microsoft: Oh my! @GeorgeTakei visits Microsoft and takes some of our futuristic technologies for a spin: http://t.co/k6PVlAc2UW" "BleuSocial" TRUE FALSE 1417474914
"74" "539554976729952256" "I hate to say this, but I may be convinced to buy a @Microsoft product - Band. Slightly heavy, but nice interface. http://t.co/SqnL2Q5ef8" "bfrank" FALSE FALSE 1417474905
"75" "539554791400439808" "@spenceryeamans @Halo @XboxP3 @Microsoft don't waste money on it halo mcc is full of bugs and barely playable #343sucks" "vinny1568" FALSE FALSE 1417474861
"76" "539554751034437632" "RT @KI_Central: The retail version of #KillerInstinct Season 1 (Combo Breaker) being sold via @Microsoft on @amazon for $14.87! http://t.co…" "ViNSANlTy" TRUE FALSE 1417474851
"77" "539554183289249792" "#NED #EU BEST PRICES for refurbished #business-line PCs and Laptops (@HP @Dell #SUN @Logitech @Microsoft ...)

#RT TO http://t.co/sC8sDXDk3u" "Jesus_Cryptos" FALSE FALSE 1417474716
"78" "539553977591803905" "Congrats to @AlphaBrandMedia cofounder and @sejournal co-owner @KevinHenrikson on @microsoft acquisition of @acompli http://t.co/e8jRAgxRxV" "sejournal" FALSE FALSE 1417474667
"79" "539553815796908032" "RT @CityYearDC: #blackfriday not your thing? #givingtuesday is for you! And, @Microsoft will double your donation tomorrow: http://t.co/95o…" "BAlexanderLeads" TRUE FALSE 1417474628
"80" "539553708254969857" "@Microsoft what's wrong with you website?" "Trapcitys_" FALSE FALSE 1417474603
"81" "539553412619460608" "RT @CodingFabian: \"I will stay here at @Microsoft and make things free until they fire me.\" @shanselman (VS is free, .NET now open source)" "AndreasEK" TRUE FALSE 1417474532
"82" "539553392582868992" "RT @NYMF: Thank you @Microsoft for your continued support of our mission to create and nurture new musical theatre at #NYMF!" "gradconn" TRUE FALSE 1417474527
"83" "539553298240798720" "Calling ALL AA Teen GIRLS in the DMV! SOCIALgrlz Connect on Dec 13th! Sponsored by @microsoft #SGZConnect 

https://t.co/hquswK8efK" "socialgrlz" FALSE FALSE 1417474505
"84" "539552843129036801" "@KasonFaulkner @Microsoft @Xbox R.I.P in peace" "TheRealDawneigh" FALSE FALSE 1417474396
"85" "539552440153284608" "@Microsoft, @IDCAustralia &amp; @BTAMEA taking questions on #Lync in the @btletstalk Sydney office #ArtofConnecting http://t.co/mrFZdMsIXR" "alanlang88" FALSE FALSE 1417474300
"86" "539552277057376256" ".@Microsoft’s futuristic cybercrime computer lets you see and hear botnet activity: http://t.co/sWebX6KgZu #rebootingcomputing @geekdotcom" "IEEERebootComp" FALSE FALSE 1417474261
"87" "539552076724846594" "New #Illustration: Surfing Pigs at Bahamas Beach! A @Microsoft x @LostAtEminor co-create #Art: http://t.co/PzLaDpQ6oV http://t.co/ZjpUzm3kJl" "YiyingLu" FALSE FALSE 1417474214
"88" "539551808511680512" "RT @KeeganVentures: @acompli congrats on your acquisition to @Microsoft. Be brave and stay strong we don't want you to follow @Skype!" "keegansard" TRUE FALSE 1417474150
"89" "539551648935587841" "RT @KI_Central: The retail version of #KillerInstinct Season 1 (Combo Breaker) being sold via @Microsoft on @amazon for $14.87! http://t.co…" "Rageinn" TRUE FALSE 1417474112
"90" "539551548397727744" "@acompli congrats on your acquisition to @Microsoft. Be brave and stay strong we don't want you to follow @Skype!" "KeeganVentures" FALSE FALSE 1417474088
"91" "539551168771264512" "@Microsoft Licensing for MS Office 2013 sucks so hard it collapses into a singularity within its deep, dark heart" "bartabum" FALSE FALSE 1417473997
"92" "539550095772233728" "@microsoft has made me upset enough to know my next purchase will be a PS4. Fuck the Xbox One at this point." "ThatClassyHigh" FALSE FALSE 1417473741
"93" "539549993539870720" "@heyitsdexter Yup! Will try it out and see if it can really replace my MacBook Pro. @microsoft #apple" "jaypen_g" FALSE FALSE 1417473717
"94" "539549612915187713" "@VideoGamerCom That's because the games are more affordable &amp; there's more people on 360/PS3 if @Sony &amp; @Microsoft didn't get the memo yet." "EternalCMO" FALSE FALSE 1417473626
"95" "539549606485721089" "RT @BloombergPhotos: .@Microsoft CEO @satyanadella unveils Office for the Apple iPad |" "moziwogosele" FALSE FALSE 1417473625
"96" "539549180738281472" ".@Microsoft #datacenter goes completely off grid: http://t.co/k4ZBxQZKDC @treehugger #supercomputing" "IEEERebootComp" FALSE FALSE 1417473523
"97" "539548534823858179" "Check it out: @isro This is a great step by: @microsoft #MEC #msrmec Tweet No. = (3765)" "ParthGarg33" FALSE FALSE 1417473369
"98" "539548318842753024" ". @intYCASCADE vs @microsoft. And the winner is: http://t.co/xhtEkk0rV4" "LuckyOrangeOwl" FALSE FALSE 1417473318
"99" "539547656373420034" ". @Microsoft Acquires Email #Startup @Acompli to Give Outlook a #Mobile Advantage via @WIRED http://t.co/b34N3OnnC0" "CraigMilroy" FALSE FALSE 1417473160
"100" "539547559597842432" "This is a great step by: @microsoft Leaning Data Structures. #MEC #msrmec Tweet No. = (3772)" "abhichauhan1994" FALSE FALSE 1417473137
"101" "539547445349580800" "Omg @Microsoft @XboxSupport plz help" "cRz_sh4rpsnip3_" FALSE FALSE 1417473109
"102" "539547228935688192" "@google @samsung &amp; @Microsoft I just want to say fuck you all.. Yall will never be better than Apple.. Those little commercials ain't shit" "sevenfoe" FALSE FALSE 1417473058
"103" "539546834675712001" "@finaldraftinc @tim_cook @Microsoft  Fantastic!  That'll probably get me to upgrade sooner rather than later. I'm still on Version 8." "YaleHannon" FALSE FALSE 1417472964
"104" "539546459302281216" "@YaleHannon @tim_cook, @Microsoft @finaldraftinc our latest version added 100 swear words" "finaldraftinc" FALSE FALSE 1417472874
"105" "539546354566328321" "RT @danielleodean: @Microsoft you have the opportunity to work w/ the most brilliant minds in #datascience. Learn more about our awesome te…" "davidherubel" TRUE FALSE 1417472849
"106" "539545970498109440" ".@tim_cook, @Microsoft @finaldraftinc Can we live in the 21st century where swearing is a part of daily life and start allowing spellcheck?" "YaleHannon" FALSE FALSE 1417472758
"107" "539545430007115776" "More goodness from @Microsoft! Microsoft Acquires Acompli Mobile Email and Scheduling Apps http://t.co/1kY3qm5bjQ" "vickyg" FALSE FALSE 1417472629
"108" "539544393469140992" "I planned to replace my @Microsoft #SurfacePro3 today, but there are no discounts on the 64GB, so what's the point? I'll wait..." "candaceprincess" FALSE FALSE 1417472382
"109" "539544181203824640" "@Xbox @Microsoft HOW FUCKING HARD IS IT TO PUT A FUCKING CORD IN YOUR CONTROLLER. LIKE GOD FUCKING DAMN IT. WHY DOES IT HAVE TO BE WIRELESS?" "Alex_Hamilton07" FALSE FALSE 1417472331
"110" "539543996637278208" "@Microsoft you have the opportunity to work w/ the most brilliant minds in #datascience. Learn more about our awesome teams at #NIPS2014" "danielleodean" FALSE FALSE 1417472287
"111" "539543919793434625" "#ClashOfClans is on #iOS &amp; #Android when will it make its debut on #Windows? @ClashofClans @windows @microsoft @nokia" "iDeshnoor" FALSE FALSE 1417472269
"112" "539543610123747328" "Just had to close my browsers to update @Microsoft Office. Reason #539 @Google docs is better" "lonbinder" FALSE FALSE 1417472195
"113" "539543435691053056" "Steve Miller, @Microsoft in the BT Sydney showcase 'Communications is at the heart of productivity' #ArtofConnecting http://t.co/7OXhSZgqkx" "BTAMEA" FALSE FALSE 1417472153
"114" "539543337490202624" "Robot security guards cruise @Microsoft campus  http://t.co/dtBCCmoQay" "jwaldroopPCS" FALSE FALSE 1417472130
"115" "539543325679050752" ".@Microsoft has $10B in Bing &amp; @Google shas 70% share in search http://t.co/EbAUA0zHQg 
#WinnerTakeAll @CategoryKings http://t.co/3nwkjsUWrD" "playbiggeradv" FALSE FALSE 1417472127
"116" "539543279910785025" "Join @Citrix &amp; @Microsoft  to streamline &amp; simplify upcoming Windows Server 2003 upgrade. http://t.co/TUxhqWfhGR" "CitrixPartners" FALSE FALSE 1417472116
"117" "539543231298424832" "¯(ツ)_/¯ 

(@Microsoft @Surface \"Movement\" shoot. 2012.)

http://t.co/DJqJaEXVSM http://t.co/Rc5lJDills" "sarahdope" FALSE FALSE 1417472105
"118" "539542943707574272" "RT @EssexKIRO7: Rev. Jackson in W. Western WA to push @Microsoft and @amazon to hire more workers/executives of color. http://t.co/ix3tyOP7…" "andreacapere" TRUE FALSE 1417472036
"119" "539542512776781824" "@jaypen_g @microsoft @apple surface pro 3?" "heyitsdexter" FALSE FALSE 1417471933
"120" "539542512160243714" "RT @LOMBARDI_GLORIA: .@Microsoft does away with Clip Art and replaces it with @bing Images http://t.co/Ts1hHP3eXK #comms #socbiz #digital h…" "petterssonm63" TRUE FALSE 1417471933
"121" "539542016561254400" "RT @TheAverageGuyTV: New from @Microsoft http://t.co/SL9cr89NA7 Microsoft acquires Acompli, provider of innovative mobile email apps" "jcollison" FALSE FALSE 1417471815
"122" "539541501747806209" "Wondering if @Microsoft is going to rethink their stance on only giving #HaloMCC rebate to those who buy in Dec. #WhatAboutUsEarlyAdopters?" "SeanWinnett" FALSE FALSE 1417471692
"123" "539541195467157504" "Good news for @Microsoft
Study: Xbox One crushes the competition, made up most of Black Friday console sales http://t.co/hSNGjcayZV" "EiBStudent" FALSE FALSE 1417471619
"124" "539541161774313472" "Learning novelty. This is a great step by: @microsoft #MEC #msrmec Tweet No. = (3719)" "ParthGarg33" FALSE FALSE 1417471611
"125" "539541157844242432" ".@Microsoft, .@twitter - can't open pictures shared as twitpics in app or in internet explorer on #lumia1020. Suggestions?" "mmeek1987" FALSE FALSE 1417471610
"126" "539540835969146881" "RT @EssexKIRO7: Rev. Jackson in W. Western WA to push @Microsoft and @amazon to hire more workers/executives of color. http://t.co/ix3tyOP7…" "FWPS210" TRUE FALSE 1417471534
"127" "539540766792888321" "@Microsoft My clueless brother bought something on my account. Sorry!" "eliptonmusic" FALSE FALSE 1417471517
"128" "539540761923297281" "This evening the Class of 2018 will be meeting with Dave Middleton, Enterprise Architect for @Microsoft. Thanks for joining us @_dmiddleton!" "StillmanLeaders" FALSE FALSE 1417471516
"129" "539540740012273664" "@JonyIveParody I believe @Microsoft Word has a font \" Helvetica Neue... http://t.co/BhRRgbSEbI" "Normybrad" FALSE FALSE 1417471511
"130" "539540331969011712" "Video: Stickman Soccer gameplay for W... - @Microsoft http://t.co/V3yTubmwpF via http://t.co/80P6UKUECb" "VodioGames" FALSE FALSE 1417471413
"131" "539540249266114560" "RT @BradSmi: It was a good game for the @Microsoft @Surface. @packers http://t.co/HQ3nnOT1QS" "Juliedewidt" TRUE FALSE 1417471394
"132" "539540164574715904" "RT @Lafond66: My dad bought a @Microsoft #SurfacePro3 his words 'I like this interface'. It's true! Apple fanboys can be saved! There is ho…" "DGC_77" TRUE FALSE 1417471374
"133" "539539920688521216" "The retail version of #KillerInstinct Season 1 (Combo Breaker) being sold via @Microsoft on @amazon for $14.87! http://t.co/kIBCsNMuGt" "KI_Central" FALSE FALSE 1417471315
"134" "539539592475848704" "Clear your schedules bc we’re serving brunch at 1 pm on Wednesday @ modellounge X @Microsoft.  We know you wanna come!" "modellounge" FALSE FALSE 1417471237
"135" "539539538666721281" "This is a great step by: @microsoft Check it: @indianviolence #MEC #msrmec Tweet No. = (3722)" "abhichauhan1994" FALSE FALSE 1417471224
"136" "539539258202415105" "@Microsoft pays $200M for 2yr old #startup @Accompli who raised just $7M in VC funding.  Looks like an updated MS Office is on the way." "joy_randels" FALSE FALSE 1417471157
"137" "539539229605629953" "RT @JaiHaack: Even MS is on the bandwagon! @cheeseheadtv RT @BradSmi: It was a good game for the @Microsoft @Surface. @packers http://t.co/…" "daperfecttablet" TRUE FALSE 1417471151
"138" "539538931210280960" "Thanks @Microsoft y'all are the best! @MS_Student http://t.co/GzfPXAA0rc" "nitipaudyal" FALSE FALSE 1417471080
"139" "539538667359174657" "Big Congrats to @KevinHenrikson on acquisition of @acompli by @microsoft! http://t.co/Ehciygn8Rb  cc: @ItsDUHnise @sejournal" "larrykim" FALSE FALSE 1417471017
"140" "539538203414646784" "I want to win a @Microsoft @Surface Pro 3  #HolidayProSweeps" "bsanta101" FALSE FALSE 1417470906
"141" "539537916171530240" "@adamcaudill @Microsoft Yeah, it's very disappointing. Our Google and Samsung tablets have gone through much worse also." "MaxSchmeling" FALSE FALSE 1417470838
"142" "539537806327308289" "@Microsoft @GeorgeTakei nice!" "FadzC" FALSE FALSE 1417470811
"143" "539537494963150848" "RT @peggyanne: Looking froward to @include2014 4/12/14 speaking alongside @MarkBackler @DevelopOnline @Microsoft @LemonMooseGames http://t.…" "lee_stott" TRUE FALSE 1417470737
"144" "539537354617139201" "I bought something from @microsoft store. I feel like i've cheated on @apple." "jaypen_g" FALSE FALSE 1417470704
"145" "539537240469147648" "RT @Mr_ICONz: Congratulations to @jsoltero the @accompli team,its institutional investors @redpointvc &amp; @satishd on your @microsoft acquisi…" "accompli" TRUE FALSE 1417470676
"146" "539537216293203969" "RT @jonyang1010: Switched from outlook to @Accompli for work mail...and now @Microsoft has bought them...so back to Outlook? http://t.co/Rw…" "accompli" TRUE FALSE 1417470671
"147" "539536774755020800" "RT @Microsoft: Oh my! @GeorgeTakei visits Microsoft and takes some of our futuristic technologies for a spin: http://t.co/k6PVlAc2UW" "soBluetooth" TRUE FALSE 1417470565
"148" "539536565383737344" "@buster47 well tell @Microsoft to quit the bullshit get the updates out for windows phone" "Dwane18" FALSE FALSE 1417470515
"149" "539536483229892612" "Hey @Microsoft, If you're still insisting on having windows BSOD in this day and age, would you at least let me skip the fucking chkdsk?!?" "DLMousey" FALSE FALSE 1417470496
"150" "539536438690205696" "Tomorrow @Microsoft is hosting a symposium on #StudentPrivacy w/ @nyulaw at 1:30pm. Don’t forget to RSVP here: http://t.co/H9ZzX1UYVM" "MicrosoftIPC" FALSE FALSE 1417470485
"151" "539536312320413696" ".@Microsoft is acquiring the email app @Accompli to bolster Outlook via @VentureBeat http://t.co/64mWpCRhay" "brewsterapp" FALSE FALSE 1417470455
"152" "539536247040245760" "RT @Microsoft: Oh my! @GeorgeTakei visits Microsoft and takes some of our futuristic technologies for a spin: http://t.co/k6PVlAc2UW" "Mr_Foots" TRUE FALSE 1417470440
"153" "539536084783230976" "RT @roelbaan: I case you missed it: @Microsoft loves @Linux #LevelUpAzure http://t.co/Sr87E8vYc6" "coldskin" TRUE FALSE 1417470401
