"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "541019090685800448" "Techno Girlz @BGCGW demonstrate robots built in @Verizon robotics program to reflect each girl's personality. https://t.co/Kweg163Q6u" "SandyArnette" FALSE FALSE 1417823977
"2" "541018766851973121" "RT @SandyArnette: Techno Girlz demo robots they built in @Verizon 8-week program @BGCGW http://t.co/IhVX6wrFCL" "JerryRizzo" TRUE FALSE 1417823900
"3" "541018699113570306" "RT @IARSprint: #CutYourBill RT @mdkcstar: Meeting the former @Verizon customers @sprint CEO @marceloclaure http://t.co/eAEB3UhHC9" "AaronReali1" TRUE FALSE 1417823884
"4" "541018284427333633" "Techno Girlz demo robots they built in @Verizon 8-week program @BGCGW http://t.co/IhVX6wrFCL" "SandyArnette" FALSE FALSE 1417823785
"5" "541017769810993152" "@sprint has the best prices &amp; a saturated network. @verizon has the best network but ridiculously ... http://t.co/yZX4UzBZBp" "sgtexans" FALSE FALSE 1417823662
"6" "541017634616410114" "@Verizon Techno Girlz plans future as software engineer after completing 8-week robotics program @BGCGW http://t.co/owjb0AYFyv" "SandyArnette" FALSE FALSE 1417823630
"7" "541017046344269825" "@Verizon @VerizonSupport I don't understand how I get this text when the issue is NOT resolved. TERRIBLE service! http://t.co/YPU1oiF9vJ" "inthesegenes" FALSE FALSE 1417823490
"8" "541015938733461505" "Spending my Friday night in a @Verizon store because my tablet won't turn on. #ThingsThatTakeACentury" "KielQ" FALSE FALSE 1417823226
"9" "541015899231518721" "@BGCGW Techno Girlz thanks @Verizon for helping to shape her future in #STEM through the 8-week robotics program. http://t.co/tUSunD1T4I" "SandyArnette" FALSE FALSE 1417823216
"10" "541015803143802880" "Thanks to Brian at the #TownEast @Verizon store for helping getting my son a new tablet for #Christmas! Very helpful!" "Jeff_Ellington1" FALSE FALSE 1417823193
"11" "541015457818357761" "Back in stock for #Christmas New LOWER price #Samsung #S5 for @Pageplus or @Verizon Prepaid @ebay... http://t.co/ProkpbIozx" "iConvertwireles" FALSE FALSE 1417823111
"12" "541015238699540480" "Back in stock for #Christmas New LOWER price #Samsung #S5 for @Pageplus or @Verizon Prepaid @ebay http://t.co/moeWDb5TYW #ebay #ebaymobile" "iConvertwireles" FALSE FALSE 1417823059
"13" "541015191333658624" "Anybody used Boost mobile's wifi hotspot? Just kidding, but seriously. I need hotspot recommendations, pros/cons? @ATT or @Verizon?" "_tdizzle" FALSE FALSE 1417823047
"14" "541014966652764161" "All networks have flaws. If @sprint, @verizon, @tmobile and @att would join forces, we would have an amazing cellular company." "sgtexans" FALSE FALSE 1417822994
"15" "541014758682791936" "I'm currently so mad that I could cry - over a BILL. WHY ARE THE MEANEST, RUDEST PEOPLE ALWAYS IN THE SERVICE INDUSTRY?! @Verizon" "meredithlawson" FALSE FALSE 1417822944
"16" "541014618379128832" "RT @hohmilspouse: .@Verizon Hiring Our Heroes #milspouse program is hosting a military spouse virtual job fair January 8th! Join us!  http:…" "ScarlettDear1" TRUE FALSE 1417822911
"17" "541014574963916800" "I have tried for FOUR MONTHS to resolve a bill with @Verizon &amp; have never been so sorely disappointed with customer service." "meredithlawson" FALSE FALSE 1417822900
"18" "541014426795536384" "RT @Verizon: 12 scams that see upticks during the holiday season: http://t.co/fhgp2K7XYA http://t.co/zyKcANnWeo" "TinaGreear" TRUE FALSE 1417822865
"19" "541014008094916608" "RT @villainous0801: @Verizon If u were listening, u wouldnt have to give me answers to a question i never asked &amp; i wouldn't keep repeating…" "umvox" TRUE FALSE 1417822765
"20" "541013996900331521" "RT @HimynameisNickd: 2 Harassing computer calls this morning. Do humans work at @Verizon? Where is my call with promised fix where#Verizonf…" "umvox" TRUE FALSE 1417822763
"21" "541013991800074240" "RT @Verizon: 12 scams that see upticks during the holiday season: http://t.co/fhgp2K7XYA http://t.co/zyKcANnWeo" "MariceParchen" TRUE FALSE 1417822761
"22" "541012207668953088" "RT @Verizon: 12 scams that see upticks during the holiday season: http://t.co/fhgp2K7XYA http://t.co/zyKcANnWeo" "615Mike" TRUE FALSE 1417822336
"23" "541012134097088513" "Angela Congo (left) stresses the importance of #STEM &amp; @Verizon commitment to our future leaders, workforce. @BGCGW http://t.co/mUL9vs6jRl" "SandyArnette" FALSE FALSE 1417822318
"24" "541011107532771328" "@Verizon thanks @BGCGW for the partnership and support for the 2014 Fall Robotics Program. http://t.co/ENn3fezear" "SandyArnette" FALSE FALSE 1417822074
"25" "541010965697794048" "Yes, @verizon tumbles and drops #phones before releasing them, but do they try to fold them in half?" "dcuddhy" FALSE FALSE 1417822040
"26" "541010317161947137" "Not on 4G yet? Better hurry @Verizon is killing the 3G network http://t.co/lFHu3HYCrN" "FarewellCell" FALSE FALSE 1417821885
"27" "541009630755688449" "@ATTCares I want out of my contract! I want to switch to @verizon  at least they have service where you don't! FAIL AT&amp;T" "rockstarealty" FALSE FALSE 1417821722
"28" "541008913080938496" "But @sprint service isn't even on the same playing field as @Verizon" "Tonybologna62" FALSE FALSE 1417821550
"29" "541007569595408384" "@VerizonWireless @Verizon wouldn't tell you they'd charge prorated fees when changing your plan, then hit you with a #Outrageousbill" "lamon_perry" FALSE FALSE 1417821230
"30" "541007347821580288" "RT @penspartners: Retweet &amp; follow us to enter to win last night's car charger giveaway c/o @Verizon! #Pens #PartnerPowerPlay http://t.co/1…" "Urnlucky" TRUE FALSE 1417821177
"31" "541006849169166337" "RT @Verizon: 12 scams that see upticks during the holiday season: http://t.co/fhgp2K7XYA http://t.co/zyKcANnWeo" "samlezama" TRUE FALSE 1417821058
"32" "541005787946958848" "RT @mdkcstar: Meeting the former @verizon customers @sprint CEO @Marceloclaure http://t.co/o66wkZYI2y" "SiDriver2009" TRUE FALSE 1417820805
"33" "541003561967312896" "RT @IARSprint: #CutYourBill RT @mdkcstar: Meeting the former @Verizon customers @sprint CEO @marceloclaure http://t.co/eAEB3UhHC9" "csemerdj" TRUE FALSE 1417820275
